"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2011","South Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","$75,000 or above","10.2","2.3"
"2011","South Dakota","Cigarette Use among Adults","Income","$75,000 or above","10.2","Less than $20,000","35.1","0.3"
"2011","South Dakota","Cigarette Use among Adults","Income","$75,000 or above","10.2","From $20,000-$74,999","23.3","0.4"
"2011","Tennessee","Cigarette Use among Adults","Income","Less than $20,000","32.8","From $20,000-$74,999","23.8","1.4"
"2011","Tennessee","Cigarette Use among Adults","Income","Less than $20,000","32.8","$75,000 or above","11.6","2.8"
"2011","Tennessee","Cigarette Use among Adults","Income","From $20,000-$74,999","23.8","Less than $20,000","32.8","0.7"
"2011","Tennessee","Cigarette Use among Adults","Income","From $20,000-$74,999","23.8","$75,000 or above","11.6","2.1"
"2011","Tennessee","Cigarette Use among Adults","Income","$75,000 or above","11.6","Less than $20,000","32.8","0.4"
"2011","Tennessee","Cigarette Use among Adults","Income","$75,000 or above","11.6","From $20,000-$74,999","23.8","0.5"
"2011","Texas","Cigarette Use among Adults","Income","Less than $20,000","27.5","From $20,000-$74,999","20.4","1.3"
"2011","Texas","Cigarette Use among Adults","Income","Less than $20,000","27.5","$75,000 or above","10.6","2.6"
"2011","Texas","Cigarette Use among Adults","Income","From $20,000-$74,999","20.4","Less than $20,000","27.5","0.7"
"2011","Texas","Cigarette Use among Adults","Income","From $20,000-$74,999","20.4","$75,000 or above","10.6","1.9"
"2011","Texas","Cigarette Use among Adults","Income","$75,000 or above","10.6","Less than $20,000","27.5","0.4"
"2011","Texas","Cigarette Use among Adults","Income","$75,000 or above","10.6","From $20,000-$74,999","20.4","0.5"
"2011","Utah","Cigarette Use among Adults","Income","Less than $20,000","23.7","From $20,000-$74,999","12.1","2.0"
"2011","Utah","Cigarette Use among Adults","Income","Less than $20,000","23.7","$75,000 or above","5.6","4.2"
"2011","Utah","Cigarette Use among Adults","Income","From $20,000-$74,999","12.1","Less than $20,000","23.7","0.5"
"2011","Utah","Cigarette Use among Adults","Income","From $20,000-$74,999","12.1","$75,000 or above","5.6","2.2"
"2011","Utah","Cigarette Use among Adults","Income","$75,000 or above","5.6","Less than $20,000","23.7","0.2"
"2011","Utah","Cigarette Use among Adults","Income","$75,000 or above","5.6","From $20,000-$74,999","12.1","0.5"
"2011","Vermont","Cigarette Use among Adults","Income","Less than $20,000","34.0","From $20,000-$74,999","19.3","1.8"
"2011","Vermont","Cigarette Use among Adults","Income","Less than $20,000","34.0","$75,000 or above","7.2","4.7"
"2011","Vermont","Cigarette Use among Adults","Income","From $20,000-$74,999","19.3","Less than $20,000","34.0","0.6"
"2011","Vermont","Cigarette Use among Adults","Income","From $20,000-$74,999","19.3","$75,000 or above","7.2","2.7"
"2011","Vermont","Cigarette Use among Adults","Income","$75,000 or above","7.2","Less than $20,000","34.0","0.2"
"2011","Vermont","Cigarette Use among Adults","Income","$75,000 or above","7.2","From $20,000-$74,999","19.3","0.4"
"2011","Virginia","Cigarette Use among Adults","Income","Less than $20,000","32.4","From $20,000-$74,999","23.3","1.4"
"2011","Virginia","Cigarette Use among Adults","Income","Less than $20,000","32.4","$75,000 or above","11.4","2.8"
"2011","Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","Less than $20,000","32.4","0.7"
"2011","Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","$75,000 or above","11.4","2.0"
"2011","Virginia","Cigarette Use among Adults","Income","$75,000 or above","11.4","Less than $20,000","32.4","0.4"
"2011","Virginia","Cigarette Use among Adults","Income","$75,000 or above","11.4","From $20,000-$74,999","23.3","0.5"
"2011","Washington","Cigarette Use among Adults","Income","Less than $20,000","37.6","From $20,000-$74,999","17.5","2.1"
"2011","Washington","Cigarette Use among Adults","Income","Less than $20,000","37.6","$75,000 or above","8.3","4.5"
"2011","Washington","Cigarette Use among Adults","Income","From $20,000-$74,999","17.5","Less than $20,000","37.6","0.5"
"2011","Washington","Cigarette Use among Adults","Income","From $20,000-$74,999","17.5","$75,000 or above","8.3","2.1"
"2011","Washington","Cigarette Use among Adults","Income","$75,000 or above","8.3","Less than $20,000","37.6","0.2"
"2011","Washington","Cigarette Use among Adults","Income","$75,000 or above","8.3","From $20,000-$74,999","17.5","0.5"
"2011","West Virginia","Cigarette Use among Adults","Income","Less than $20,000","42.3","From $20,000-$74,999","26.5","1.6"
"2011","West Virginia","Cigarette Use among Adults","Income","Less than $20,000","42.3","$75,000 or above","16.4","2.6"
"2011","West Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","26.5","Less than $20,000","42.3","0.6"
"2011","West Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","26.5","$75,000 or above","16.4","1.6"
"2011","West Virginia","Cigarette Use among Adults","Income","$75,000 or above","16.4","Less than $20,000","42.3","0.4"
"2011","West Virginia","Cigarette Use among Adults","Income","$75,000 or above","16.4","From $20,000-$74,999","26.5","0.6"
"2011","Wisconsin","Cigarette Use among Adults","Income","Less than $20,000","34.8","From $20,000-$74,999","22.7","1.5"
"2011","Wisconsin","Cigarette Use among Adults","Income","Less than $20,000","34.8","$75,000 or above","11.3","3.1"
"2011","Wisconsin","Cigarette Use among Adults","Income","From $20,000-$74,999","22.7","Less than $20,000","34.8","0.7"
"2011","Wisconsin","Cigarette Use among Adults","Income","From $20,000-$74,999","22.7","$75,000 or above","11.3","2.0"
"2011","Wisconsin","Cigarette Use among Adults","Income","$75,000 or above","11.3","Less than $20,000","34.8","0.3"
"2011","Wisconsin","Cigarette Use among Adults","Income","$75,000 or above","11.3","From $20,000-$74,999","22.7","0.5"
"2011","Wyoming","Cigarette Use among Adults","Income","Less than $20,000","37.0","From $20,000-$74,999","23.9","1.5"
"2011","Wyoming","Cigarette Use among Adults","Income","Less than $20,000","37.0","$75,000 or above","14.1","2.6"
"2011","Wyoming","Cigarette Use among Adults","Income","From $20,000-$74,999","23.9","Less than $20,000","37.0","0.6"
"2011","Wyoming","Cigarette Use among Adults","Income","From $20,000-$74,999","23.9","$75,000 or above","14.1","1.7"
"2011","Wyoming","Cigarette Use among Adults","Income","$75,000 or above","14.1","Less than $20,000","37.0","0.4"
"2011","Wyoming","Cigarette Use among Adults","Income","$75,000 or above","14.1","From $20,000-$74,999","23.9","0.6"
"2012","Alabama","Cigarette Use among Adults","Income","Less than $20,000","37.3","From $20,000-$74,999","22.7","1.6"
"2012","Alabama","Cigarette Use among Adults","Income","Less than $20,000","37.3","$75,000 or above","11.0","3.4"
"2012","Alabama","Cigarette Use among Adults","Income","From $20,000-$74,999","22.7","Less than $20,000","37.3","0.6"
"2012","Alabama","Cigarette Use among Adults","Income","From $20,000-$74,999","22.7","$75,000 or above","11.0","2.1"
"2012","Alabama","Cigarette Use among Adults","Income","$75,000 or above","11.0","Less than $20,000","37.3","0.3"
"2012","Alabama","Cigarette Use among Adults","Income","$75,000 or above","11.0","From $20,000-$74,999","22.7","0.5"
"2012","Alaska","Cigarette Use among Adults","Income","Less than $20,000","38.9","From $20,000-$74,999","22.2","1.8"
"2012","Alaska","Cigarette Use among Adults","Income","Less than $20,000","38.9","$75,000 or above","11.9","3.3"
"2012","Alaska","Cigarette Use among Adults","Income","From $20,000-$74,999","22.2","Less than $20,000","38.9","0.6"
"2012","Alaska","Cigarette Use among Adults","Income","From $20,000-$74,999","22.2","$75,000 or above","11.9","1.9"
"2012","Alaska","Cigarette Use among Adults","Income","$75,000 or above","11.9","Less than $20,000","38.9","0.3"
"2012","Alaska","Cigarette Use among Adults","Income","$75,000 or above","11.9","From $20,000-$74,999","22.2","0.5"
"2012","Arizona","Cigarette Use among Adults","Income","Less than $20,000","22.5","From $20,000-$74,999","17.9","1.3"
"2012","Arizona","Cigarette Use among Adults","Income","Less than $20,000","22.5","$75,000 or above","10.0","2.3"
"2012","Arizona","Cigarette Use among Adults","Income","From $20,000-$74,999","17.9","Less than $20,000","22.5","0.8"
"2012","Arizona","Cigarette Use among Adults","Income","From $20,000-$74,999","17.9","$75,000 or above","10.0","1.8"
"2012","Arizona","Cigarette Use among Adults","Income","$75,000 or above","10.0","Less than $20,000","22.5","0.4"
"2012","Arizona","Cigarette Use among Adults","Income","$75,000 or above","10.0","From $20,000-$74,999","17.9","0.6"
"2012","Arkansas","Cigarette Use among Adults","Income","Less than $20,000","38.6","From $20,000-$74,999","22.4","1.7"
"2012","Arkansas","Cigarette Use among Adults","Income","Less than $20,000","38.6","$75,000 or above","12.4","3.1"
"2012","Arkansas","Cigarette Use among Adults","Income","From $20,000-$74,999","22.4","Less than $20,000","38.6","0.6"
"2012","Arkansas","Cigarette Use among Adults","Income","From $20,000-$74,999","22.4","$75,000 or above","12.4","1.8"
"2012","Arkansas","Cigarette Use among Adults","Income","$75,000 or above","12.4","Less than $20,000","38.6","0.3"
"2012","Arkansas","Cigarette Use among Adults","Income","$75,000 or above","12.4","From $20,000-$74,999","22.4","0.6"
"2012","California","Cigarette Use among Adults","Income","Less than $20,000","17.5","From $20,000-$74,999","13.4","1.3"
"2012","California","Cigarette Use among Adults","Income","Less than $20,000","17.5","$75,000 or above","7.6","2.3"
"2012","California","Cigarette Use among Adults","Income","From $20,000-$74,999","13.4","Less than $20,000","17.5","0.8"
"2012","California","Cigarette Use among Adults","Income","From $20,000-$74,999","13.4","$75,000 or above","7.6","1.8"
"2012","California","Cigarette Use among Adults","Income","$75,000 or above","7.6","Less than $20,000","17.5","0.4"
"2012","California","Cigarette Use among Adults","Income","$75,000 or above","7.6","From $20,000-$74,999","13.4","0.6"
"2012","Colorado","Cigarette Use among Adults","Income","Less than $20,000","29.9","From $20,000-$74,999","19.5","1.5"
"2012","Colorado","Cigarette Use among Adults","Income","Less than $20,000","29.9","$75,000 or above","9.5","3.1"
"2012","Colorado","Cigarette Use among Adults","Income","From $20,000-$74,999","19.5","Less than $20,000","29.9","0.7"
"2012","Colorado","Cigarette Use among Adults","Income","From $20,000-$74,999","19.5","$75,000 or above","9.5","2.1"
"2012","Colorado","Cigarette Use among Adults","Income","$75,000 or above","9.5","Less than $20,000","29.9","0.3"
"2012","Colorado","Cigarette Use among Adults","Income","$75,000 or above","9.5","From $20,000-$74,999","19.5","0.5"
"2012","Connecticut","Cigarette Use among Adults","Income","Less than $20,000","26.8","From $20,000-$74,999","19.5","1.4"
"2012","Connecticut","Cigarette Use among Adults","Income","Less than $20,000","26.8","$75,000 or above","9.2","2.9"
"2012","Connecticut","Cigarette Use among Adults","Income","From $20,000-$74,999","19.5","Less than $20,000","26.8","0.7"
"2012","Connecticut","Cigarette Use among Adults","Income","From $20,000-$74,999","19.5","$75,000 or above","9.2","2.1"
"2012","Connecticut","Cigarette Use among Adults","Income","$75,000 or above","9.2","Less than $20,000","26.8","0.3"
"2012","Connecticut","Cigarette Use among Adults","Income","$75,000 or above","9.2","From $20,000-$74,999","19.5","0.5"
"2012","Delaware","Cigarette Use among Adults","Income","Less than $20,000","28.9","From $20,000-$74,999","22.8","1.3"
"2012","Delaware","Cigarette Use among Adults","Income","Less than $20,000","28.9","$75,000 or above","13.1","2.2"
"2012","Delaware","Cigarette Use among Adults","Income","From $20,000-$74,999","22.8","Less than $20,000","28.9","0.8"
"2012","Delaware","Cigarette Use among Adults","Income","From $20,000-$74,999","22.8","$75,000 or above","13.1","1.7"
"2012","Delaware","Cigarette Use among Adults","Income","$75,000 or above","13.1","Less than $20,000","28.9","0.5"
"2012","Delaware","Cigarette Use among Adults","Income","$75,000 or above","13.1","From $20,000-$74,999","22.8","0.6"
"2012","District of Columbia","Cigarette Use among Adults","Income","Less than $20,000","34.0","From $20,000-$74,999","21.6","1.6"
"2012","District of Columbia","Cigarette Use among Adults","Income","Less than $20,000","34.0","$75,000 or above","7.1","4.8"
"2012","District of Columbia","Cigarette Use among Adults","Income","From $20,000-$74,999","21.6","Less than $20,000","34.0","0.6"
"2012","District of Columbia","Cigarette Use among Adults","Income","From $20,000-$74,999","21.6","$75,000 or above","7.1","3.0"
"2012","District of Columbia","Cigarette Use among Adults","Income","$75,000 or above","7.1","Less than $20,000","34.0","0.2"
"2012","District of Columbia","Cigarette Use among Adults","Income","$75,000 or above","7.1","From $20,000-$74,999","21.6","0.3"
"2012","Florida","Cigarette Use among Adults","Income","Less than $20,000","26.5","From $20,000-$74,999","18.0","1.5"
"2012","Florida","Cigarette Use among Adults","Income","Less than $20,000","26.5","$75,000 or above","9.2","2.9"
"2012","Florida","Cigarette Use among Adults","Income","From $20,000-$74,999","18.0","Less than $20,000","26.5","0.7"
"2012","Florida","Cigarette Use among Adults","Income","From $20,000-$74,999","18.0","$75,000 or above","9.2","2.0"
"2012","Florida","Cigarette Use among Adults","Income","$75,000 or above","9.2","Less than $20,000","26.5","0.3"
"2012","Florida","Cigarette Use among Adults","Income","$75,000 or above","9.2","From $20,000-$74,999","18.0","0.5"
"2012","Georgia","Cigarette Use among Adults","Income","Less than $20,000","33.1","From $20,000-$74,999","19.9","1.7"
"2012","Georgia","Cigarette Use among Adults","Income","Less than $20,000","33.1","$75,000 or above","10.9","3.0"
"2012","Georgia","Cigarette Use among Adults","Income","From $20,000-$74,999","19.9","Less than $20,000","33.1","0.6"
"2012","Georgia","Cigarette Use among Adults","Income","From $20,000-$74,999","19.9","$75,000 or above","10.9","1.8"
"2012","Georgia","Cigarette Use among Adults","Income","$75,000 or above","10.9","Less than $20,000","33.1","0.3"
"2012","Georgia","Cigarette Use among Adults","Income","$75,000 or above","10.9","From $20,000-$74,999","19.9","0.5"
"2012","Hawaii","Cigarette Use among Adults","Income","Less than $20,000","24.5","From $20,000-$74,999","16.2","1.5"
"2012","Hawaii","Cigarette Use among Adults","Income","Less than $20,000","24.5","$75,000 or above","8.3","3.0"
"2012","Hawaii","Cigarette Use among Adults","Income","From $20,000-$74,999","16.2","Less than $20,000","24.5","0.7"
"2012","Hawaii","Cigarette Use among Adults","Income","From $20,000-$74,999","16.2","$75,000 or above","8.3","2.0"
"2012","Hawaii","Cigarette Use among Adults","Income","$75,000 or above","8.3","Less than $20,000","24.5","0.3"
"2012","Hawaii","Cigarette Use among Adults","Income","$75,000 or above","8.3","From $20,000-$74,999","16.2","0.5"
"2012","Idaho","Cigarette Use among Adults","Income","Less than $20,000","31.8","From $20,000-$74,999","14.9","2.1"
"2012","Idaho","Cigarette Use among Adults","Income","Less than $20,000","31.8","$75,000 or above","5.5","5.8"
"2012","Idaho","Cigarette Use among Adults","Income","From $20,000-$74,999","14.9","Less than $20,000","31.8","0.5"
