"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","42.7","Non-Hispanic Black","17.5","2.4"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","42.7","Non-Hispanic White","24.2","1.8"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","12.6","Not Applicable"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","42.7","Not Applicable"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","17.5","Not Applicable"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","24.2","Not Applicable"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.5","Hispanic","12.6","1.4"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.5","Non-Hispanic AIAN","42.7","0.4"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.5","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.5","Non-Hispanic White","24.2","0.7"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.2","Hispanic","12.6","1.9"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.2","Non-Hispanic AIAN","42.7","0.6"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.2","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Georgia","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.2","Non-Hispanic Black","17.5","1.4"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Hispanic","26.7","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Hispanic","26.7","Non-Hispanic Asian","11.1","2.4"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Hispanic","26.7","Non-Hispanic Black","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Hispanic","26.7","Non-Hispanic White","15.3","1.7"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","26.7","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","11.1","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","15.3","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","11.1","Hispanic","26.7","0.4"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","11.1","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","11.1","Non-Hispanic Black","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","11.1","Non-Hispanic White","15.3","0.7"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","26.7","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","11.1","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","15.3","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Hispanic","26.7","0.6"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Non-Hispanic Asian","11.1","1.4"
"2011","Hawaii","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Non-Hispanic Black","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic Black","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic White","16.8","1.1"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","18.2","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","16.8","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","18.2","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","16.8","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","18.2","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","16.8","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Hispanic","18.2","0.9"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Idaho","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","16.8","Non-Hispanic Black","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.5","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.5","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.5","Non-Hispanic Black","27.1","0.9"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.5","Non-Hispanic White","19.8","1.2"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","23.5","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","27.1","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","19.8","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","23.5","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","27.1","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","19.8","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","27.1","Hispanic","23.5","1.2"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","27.1","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","27.1","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","27.1","Non-Hispanic White","19.8","1.4"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.8","Hispanic","23.5","0.8"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.8","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.8","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Illinois","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.8","Non-Hispanic Black","27.1","0.7"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.4","Non-Hispanic AIAN","36.7","0.6"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.4","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.4","Non-Hispanic Black","31.4","0.7"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.4","Non-Hispanic White","25.0","0.9"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","36.7","Hispanic","22.4","1.6"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","36.7","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","36.7","Non-Hispanic Black","31.4","1.2"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","36.7","Non-Hispanic White","25.0","1.5"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","22.4","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","36.7","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","31.4","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","25.0","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","31.4","Hispanic","22.4","1.4"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","31.4","Non-Hispanic AIAN","36.7","0.9"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","31.4","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","31.4","Non-Hispanic White","25.0","1.3"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","25.0","Hispanic","22.4","1.1"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","25.0","Non-Hispanic AIAN","36.7","0.7"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","25.0","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Indiana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","25.0","Non-Hispanic Black","31.4","0.8"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.9","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.9","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.9","Non-Hispanic Black","32.9","0.6"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.9","Non-Hispanic White","19.9","0.9"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","18.9","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","32.9","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","19.9","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","18.9","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","32.9","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","19.9","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","32.9","Hispanic","18.9","1.7"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","32.9","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","32.9","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","32.9","Non-Hispanic White","19.9","1.7"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.9","Hispanic","18.9","1.1"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.9","Non-Hispanic AIAN","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.9","Non-Hispanic Asian","No Data","Not Applicable"
"2011","Iowa","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","19.9","Non-Hispanic Black","32.9","0.6"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.6","Non-Hispanic AIAN","47.7","0.5"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.6","Non-Hispanic Asian","17.9","1.3"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.6","Non-Hispanic Black","28.2","0.8"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","22.6","Non-Hispanic White","21.1","1.1"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","47.7","Hispanic","22.6","2.1"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","47.7","Non-Hispanic Asian","17.9","2.7"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","47.7","Non-Hispanic Black","28.2","1.7"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","47.7","Non-Hispanic White","21.1","2.3"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","17.9","Hispanic","22.6","0.8"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","17.9","Non-Hispanic AIAN","47.7","0.4"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","17.9","Non-Hispanic Black","28.2","0.6"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","17.9","Non-Hispanic White","21.1","0.8"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.2","Hispanic","22.6","1.2"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.2","Non-Hispanic AIAN","47.7","0.6"
"2011","Kansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.2","Non-Hispanic Asian","17.9","1.6"
